"region","2016, январь","2016, февраль","2016, март","2016, апрель","2016, май","2016, июнь","2016, июль","2016, август","2016, сентябрь","2016, октябрь","2016, ноябрь","2016, декабрь","2017, январь","2017, февраль","2017, март","2017, апрель","2017, май","2017, июнь","2017, июль","2017, август","2017, сентябрь","2017, октябрь","2017, ноябрь","2017, декабрь","2018, январь","2018, февраль","2018, март","2018, апрель","2018, май","2018, июнь","2018, июль","2018, август","2018, сентябрь","2018, октябрь","2018, ноябрь","2018, декабрь","2019, январь","2019, февраль","2019, март","2019, апрель","2019, май","2019, июнь","2019, июль","2019, август","2019, сентябрь","2019, октябрь","2019, ноябрь","2019, декабрь","2020, январь","2020, февраль","2020, март","2020, апрель","2020, май","2020, июнь","2020, июль","2020, август","2020, сентябрь","2020, октябрь","2020, ноябрь","2020, декабрь","2021, январь","2021, февраль","2021, март","2021, апрель","2021, май","2021, июнь","2021, июль","2021, август","2021, сентябрь","2021, октябрь","2021, ноябрь","2021, декабрь","2022, январь","2022, февраль","2022, март","2022, апрель","2022, май","2022, июнь","2022, июль","2022, август","2022, сентябрь","2022, октябрь","2022, ноябрь","2022, декабрь","2023, январь","2023, февраль","2023, март","2023, апрель","2023, май","2023, июнь","2023, июль","2023, август","2023, сентябрь","2023, октябрь","2023, ноябрь","2023, декабрь","2024, январь","2024, февраль","2024, март","2024, апрель","2024, май"
"Республика Мордовия","6405","12588.7","19257.8","26217.5","33184.3","40190.7","47376.3","54717.8","61449.6","68328","74920.1","82084.4","6802.8","13258.9","20335.2","26998.1","34315.4","41556.2","49135.2","56721.6","64132.1","71638.1","79014.6","87397.4","7286.3","14406.8","22127.1","29175.8","36638.9","44434.9","52318.6","60361.3","68031.9","75544.7","83244.7","91787","7829.1","15334.1","23240.6","31182","39555.1","47941.9","56375.7","64861.3","72935.7","80833.2","88788","97736.9","7792.4","15756.9","24357.2","31081.2","38562.5","46599.3","55296","63836.6","71825.4","80958.2","89929.8","99898.5","8843.5","17586.1","26904.2","36461.4","46425.7","56565.1","66608.3","76813.2","86566.1","96273.4","105630.2","116697.7","10094.2","20082.5","32109.6","42532.4","53463.5","65034.9","77117.3","89035.8","100288.1","111843.7","123267.9","135943.8","14090.4","27846","42679.5","57565.2","73169.6","88849.7","103978.5","120030.6","135715.4","151901.8","167608.7","185393.4","15255.8","31159.8","48156.8","65599.9","83668.8"
"Республика Татарстан","59388.8","117394.1","182062","244676.4","309903.7","374255.6","442191.3","512117.4","581637.7","652274.3","721505.1","801642.4","61199.8","122459.5","188266.4","254828.8","322543.3","394167.1","465079.1","538047.7","611242","685899.7","760402.2","843942.5","66714.4","132224.3","202224.5","272235.6","344566.6","420987.4","499374.4","579933.7","660403.6","741933.9","823434.5","916973.5","72398.3","143463.2","219926.3","295503.3","371256","448557.1","527733","608830.4","689933.5","773014.5","856898.5","952690.3","72981.8","147100","229452.8","288918.8","356116.1","430275","509403","593912.8","670874.8","753634.8","835490.3","929098.6","79887.6","159891.1","244922.7","332012.9","420541.8","510368.6","601300","693892.2","785722.4","878613.4","973153.8","1086401.2","91161.5","183473.2","286642.1","381741.9","479824.3","581036.8","684223.7","790486","894122.6","997306.5","1101110.1","1216319.2","96347.3","191399.4","293829","400121.6","510704.8","624461.6","747241.1","873003.6","998058.2","1128413.3","1256613.9","1400327.8","113969.7","232989.7","362248.2","487747","617892.8"
"Удмуртская Республика","16197.1","31906.9","49111.2","65909.9","83377.4","100893.2","118654","137001.4","154589","172600.7","190152.2","211091.2","15993.8","32151.3","50555.5","68802.8","86978.4","105492.3","124190.8","143035.9","161901.1","180657.2","199230.2","221458.1","16885.5","33315.5","51598.8","69899.8","88494.4","107780.3","128262.7","149072.7","169007.1","189155.8","209482.6","233540.7","17539.7","35270.7","55192.2","74205.2","93939.9","113912.4","134846","155903.5","176650.6","197608.6","218436.4","242990.4","17853.8","36064.2","56371.5","70823","87928.2","107126.7","128601.5","150022.5","171258.3","193096.4","214847.7","239672","19289.8","37881.4","59060.6","80011.5","101801.3","123623.5","146527.9","169627.9","192298.7","215439.5","237830.3","265557.4","22176.7","44922.7","70787","95410.6","120803.8","146144.7","173197.8","200051.2","226086.2","253152.4","279461.3","310625.7","24872.5","49604.2","76485.5","102605","128826.7","155347.1","183303.1","212927.7","242069.6","272331.3","302576.8","338579.6","29460.5","59273","91986.6","123662.8","156212.4"
"Чувашская Республика","10675.6","20914.2","31682.5","42486.7","54010.9","65847.1","77873.3","89857.9","101176.2","112835.8","124194.4","137166.4","11107","21373","32449","43342.4","55273.6","67445.3","79961.4","92388.8","104524.6","116460.9","128563.2","142187","11753.8","22864.1","35075.4","46822.7","59270.2","72041.9","85603.6","99212.6","112164.4","125208.6","138193","152769","12684.2","24637","37879.1","51042.5","65065.4","79341.9","93989.2","108599.2","122658.9","136724","150591.7","166357.7","13555.2","26624.2","41227.4","52615","64712.1","78172","93591.3","108731.3","123713.8","139079.8","154218.3","171695.4","14833.1","29162.8","44920.9","60991.4","77901.7","95344.4","112694.5","130282.7","147159.6","164279.9","180633.8","199903.7","17288.6","33891.1","52628.9","69464.6","87102.9","105450.4","124795.8","144448.4","162627.3","181470.7","200161.7","220987.9","19094.6","37470.3","57143.1","77142.1","97623.1","118634.2","140841.1","163756.6","186529.5","209464.8","232212.8","258320.2","22034.3","44501","69037.6","92945.5","117890"
"Пермский край","38234.1","75845.8","115881.3","155255.7","195875.8","235744.4","276980.8","318590.8","358228.1","398517.8","437615.3","482929.6","39810.7","78155.7","119132.4","159139.1","200547.8","242671.1","285345.4","328587.1","370203.9","412532.5","454722.8","502334.2","41558.5","81834","124958","167396.6","210708.2","255812","302119.6","347996.4","393081.4","438674.3","485023.2","537352.6","44181.3","86603.1","132936.6","178705.9","225089.6","271651.5","319402.9","367455.2","414575.1","461903.5","509773.7","564029.6","46968.1","93624.3","144699.8","180336","219460.2","262509.4","310948.3","358293.1","404478.4","452212.8","499565.7","554520.5","46547.1","91439.4","140618.3","190374.9","240427.2","291442.9","344847.2","397497.3","449465","502948.3","554410.1","615914.7","51567.8","102615.1","159385.6","211899.9","265338.5","319404.8","376305.1","432754.2","486521","542258.9","596758.4","660858","54165.6","107549.5","164261.9","220346.6","277569.6","335177.5","395481.6","455492.5","514341.3","574857.8","633957.1","702720.4","58348.7","117631.5","182540.4","246030","310305.5"
"Кировская область","13859","27567.2","42110.8","56448.8","71199.8","86232.4","101820.3","117226.6","131663.2","146247.4","160557.6","177188.8","14061","27792.7","42660","57209.6","72556.2","88356.8","104820.2","121048.6","136432.4","151709.7","166610.1","184352.6","15050.7","29495.9","45251.5","60781.6","76951.8","93691.2","111013.8","128027.8","144317.9","160620.1","176629.7","195499.7","15877.2","31186","48042.1","64545.1","81700.2","99124.1","117236.9","134988.5","151807.6","168706.4","185385.6","204496.5","16318","32225.6","49988.8","64075.5","80022.7","97470","116006","134109.4","150879.4","168161.2","185129.7","205056.6","17336.8","34290.5","53229.3","72040","91593.5","111352.4","131758.1","152436","172171.6","192292.2","212119.8","236122.5","19928.7","39275.2","61919.8","82744.3","104152.6","126013.5","148950.8","171513.4","192539.8","214002.8","235310.8","259177.9","20978.1","41563.1","64152.8","86699.6","110038.1","133379.1","157944.4","183047.2","206779.2","231007.5","254850","282868.6","23666.6","47454","73032.3","97949.5","123710.4"
"Нижегородская область","51112","101878.2","155904.1","210301.3","265231.1","320387.1","375367.5","430312.4","483791.2","538527.2","591919.4","652766.1","54785.7","107913.3","163837.1","220438.2","279074.9","338545.5","399138.3","456223.7","515290.9","574889.6","632446.6","696909.3","55695.5","110047.9","170142.9","229515.3","292347.2","356965.7","419299","481720.7","541372.8","603760.8","667518.2","738975.8","58907.4","117297.9","181207","244191.5","310331.4","376754.7","444218.7","512014.8","576798.3","641650.8","707051.2","780708.1","62403.7","125340.8","195608.4","244643.6","298158","359061.7","425728.2","491266.7","554604.1","620134.3","683413.3","755996.6","61619.4","121851.3","188216.4","257117","328801","402790.2","481134.4","560495.6","638552.5","718003.3","794841.8","880674.1","75234.3","149506.9","234913.7","313047","392408.7","472797.6","553983.6","636110.5","714650.1","796284.9","877925.7","971239.8","79764.6","158617.3","244599.9","330031.4","418090.6","507152.2","600703.9","696457.5","791532.8","889583.3","985562.8","1093837.9","92165.3","185776.8","288403.1","389743.2","493169.2"
"Оренбургская область","22150.1","44015.7","66553.5","89387.7","111940.1","134728.8","157786.6","181072.8","203708.5","226206.9","249100.5","274944.3","22497.9","44601.4","67956.3","91655.7","115962.5","141073.2","166523.1","191848.2","216791.9","241344.3","265903.3","293997","23869.9","46981.1","71316.9","95424.4","120020.4","145348.3","171608.6","198286.2","224510.5","250434.1","276825.6","307946","25330.8","49968.6","76410.8","101989.3","128476.3","155851.6","183767.2","212032.9","239755.3","267469.8","295590.2","327692.6","26232","52455","80840.9","104369","129103.3","155544.9","183367.3","211578.5","238874.7","266820","296201.4","330340.1","28000.4","55582.9","85165","115091.3","145946.8","177681.3","210422.3","244038.9","277135.8","310984.9","344595.8","383838","32100.9","63769.1","98750.4","131890.9","165971.6","200588.9","236085.1","271934.6","307521.3","343000","378306.4","418742.1","35294","69876","107009.3","143576.1","180958","218791.4","258226.8","298959.3","339030.9","379918.9","419749.8","464868.3","39188.5","79548.7","122651","164834.6","208683"
"Пензенская область","14503.8","28967.3","44169.1","59295.4","74578","90216.7","106298.2","122533.2","138079.6","154079.7","169849.9","188372.4","15203.4","30043","46159.4","61958","78319.9","94794.8","111843.7","129022.8","145576.3","162368.6","179123","199178.8","15428.1","30473.6","46649.2","63334.6","80624.5","98244.4","116389.9","134875.3","152082.8","169073.6","186321.9","206297.4","17066","32916.9","49816.5","67070.7","85422.7","103842.8","122736.4","141937","160329.7","178688.2","197187.6","217573.9","17449.4","34379.8","53100.2","67916.6","83660.4","101947.5","122393.1","143419.2","163348.3","182698.6","201524.5","222343.6","18769.9","37531.1","57925.2","78295.3","99195.8","120623.2","142962.8","165625.3","187574.8","209617.9","230973","255559.9","21670.9","43336.6","68104.7","91060.1","114524.6","138293.4","162972.5","188433.3","212197.5","236157.2","259773.8","286200","23235","45829.6","70232.2","94811","120088.8","145958.1","173345.6","201341.9","228908.2","256667.6","283562.1","314060.6","26140.3","52866.6","81401.4","109581.3","139149.5"
"Самарская область","45050.2","90566","137339.2","184400.4","233720.1","284220.9","335298.9","386941","439447.6","491629.6","541831.3","599368.2","47530.3","93912","142302.6","190348.3","240577","291762.7","343366.2","395513.1","447747.7","500925.7","553144.8","613578","49855","98377.1","150408.2","201909.9","254213.9","308274.1","363047.7","418936.5","473324.3","528905.9","584567.8","648396.3","52637.7","104609.5","160638.1","215886.5","271440.9","328065.8","385899.6","444728.9","501953.7","560069.5","620160.1","687516.7","54126.7","109366.9","171993","218409.6","268749.2","323215.3","380959.6","438473.9","494308.7","551783.2","608670.7","674641.3","54701","108765.5","168693.8","230322.1","293203.8","356855.1","422041.6","487989.3","552138.6","616306.8","679663.8","757582.5","63508.1","127033.2","200028.2","264605.4","331202.8","398922.3","470013.2","541641.5","611529.1","682530.9","753880.3","835385.3","70038.9","140394.5","217555.9","295495","375895.3","455574","539924.4","626969.2","712373.2","801609","888813.6","990635.3","82626.1","166951.6","259361.9","350904.4","445006.4"
"Саратовская область","24261.1","48763","74451.6","99959.3","125740.8","152234.6","179768.7","208199.5","234843.5","261612.1","288273.9","319374.2","25220.7","50111.3","77029.9","103651.8","131402.4","159247.7","187921.6","217081.1","245099.1","273090","300755.3","333210.3","26438.6","52185.4","80237.1","108077.7","137347.6","167452","198481.6","230091.1","260212.7","290995.5","322008.9","357332.5","28161","55998.4","86254.1","116150.3","147235.7","178930","211425.2","244419.2","275790.4","307465.8","339690.6","376900.8","30266.5","61075.6","95325.5","121403.2","151039.1","184408.5","220432.4","256009.3","289208.5","323129.1","357088.4","396596","32042.5","63888.6","99306.7","134835.4","171854.8","209077.4","248102.7","287954.6","325853.4","364933.1","402956.3","449078","37649","75449.3","118787","158795.7","200407.6","243071.3","287253.5","331933.9","373585.3","416418.6","458770.4","507660.2","42107.1","83357.6","128342.9","173391.6","219721.5","266053.7","314500.7","364912.4","413236.1","463113.2","511488.8","568443.3","46812.3","94473.9","146449.1","197977.7","250883.4"
"Ульяновская область","12893.6","25533.2","38874.4","52284.6","66706.5","81042.8","95702.5","110549.9","124451.7","138541.1","152340","168965.4","13389.9","26641.9","40747.8","54653","69317.8","84287.5","99877.9","115608.3","130291.5","145248.5","160027.4","178265.9","13857.3","27368.2","42364.9","56842.7","71936.3","87259.2","103635.2","120106","135679","151837.7","168089.1","187446.3","15104.2","30050.2","46276.4","62190.1","78785.4","95420.8","112638.4","129716.4","146139.4","162605.7","179129.2","198699.1","15559.2","31172.2","48386.5","62509.5","78665.5","95610","113505.4","131436.6","148532.4","165658.6","182622.3","202338.2","16503.7","32837.3","50777","68827.5","87630.4","106704","126209.5","145949","164862.4","184131.4","202637.6","224818.5","18056.2","36075.6","57542","77428.5","98488.6","119824.6","142154.4","164134.8","184741.1","205894.4","226756.5","250827.5","20044","39781","61386.6","82995.1","105389.9","128052.9","151641.1","175623.2","199376.3","223510.8","247211.5","274774.4","22447.1","45268.6","69653.9","93665.6","118709.7"
"Уральский федеральный округ","188381.6","379714.2","585939.8","787518.3","990444.6","1193926.1","1401489.1","1613622.5","1821048.3","2030365.9","2236880.6","2475431.2","190994.1","376882.3","583638.9","787838.3","996467.2","1204822.6","1418215.9","1634575.6","1849012.1","2070238.6","2291757.9","2555718.4","205468.1","407138.3","626241.9","841908","1059188.5","1280853.5","1507367.7","1735519","1962425","2192981.4","2425304.8","2706558.5","219246.3","434476.5","670775.7","900476.6","1133449.9","1366715.1","1604340.2","1843493.6","2078221.5","2317408.9","2558449.6","2849230.6","226939.9","454545","706683.5","906467.6","1115395.6","1339278.1","1581734.9","1824599","2061295.1","2304404.6","2543724.8","2828392.9","226691.6","456995","709046.7","968793.3","1229332.7","1485289.5","1745933.1","2015306.4","2284548.7","2563321.9","2832319.7","3159059","263558.9","525328.1","822640.2","1093670.3","1368952.7","1641696.4","1924779.1","2210844.7","2488194.6","2778470.6","3063907.8","3400051.8","278956.7","554394.8","855488.7","1158087.6","1468669.8","1778878.1","2104838.2","2436687.2","2766538.4","3104220.9","3436393.6","3814406.5","324809.8","659202.6","1015283.2","1370450.2","1731107.2"
"Курганская область","7849.9","15838.2","24379","32727.4","41383.9","50274.1","59391.4","68477.5","77059.3","85703","94159.9","104329.3","8283.6","16445.5","25433.6","34269.1","43311.4","52565.3","61999.1","71327","80219.7","89197","98037.8","108661.6","8497.3","16883.3","26131.6","35255.9","44522.8","54153.1","63948.7","73831.5","83312.5","93057.7","102652.9","114416.9","8963.6","17848.8","27667.9","37353.4","47232.3","57376.1","67847.8","78342.1","88325.9","98335.9","108370.7","120321.2","9160.8","18365.8","28819.9","36927.5","45566.6","55932.7","66941.1","77833.4","87950.4","98416.8","108573.5","121234.7","9712","19353.2","30108.5","40743.3","51712.5","62906.6","74426.9","85997.6","96939.4","108159","119272.6","133013.2","10980.1","21886.3","34454.9","46247.3","58366.3","70803.9","83775.8","96675.9","108649.6","121037.6","133288.8","148147.2","12141.6","23947.9","37286.6","50294.7","63626.7","77299.2","91939.2","106513","120212.2","134383.7","148244.6","165384.5","13802.3","27935.9","43787.9","58504.6","74176.4"
"Свердловская область","80309.7","160345","248431.3","334254.1","421145.8","509085","599811.5","691997.6","780405.7","868356.9","953816.4","1054176.6","82393.9","160952.9","249735.5","335247.7","422372.6","510530.7","600967.7","692539.8","782557.9","874855.5","966014.2","1078233.8","85310.4","166761.6","258328.6","347246.9","437255.9","529910.9","625177.4","720745.8","815981.3","912719","1010675.7","1130702","90864.4","178184.9","276408.3","371689.2","468974.7","567061.9","667463.3","768507.8","867707.1","969374.7","1071823.9","1196946.9","93631.8","185084","288264","371099.6","455001.5","543258.3","637387","732287.8","824248.5","918397.3","1009983.4","1117561.6","85456.3","173105","269605.1","372826.8","475090.5","577300.5","682242.4","788986.3","894928.7","1001626.9","1105020.4","1227763.2","102460.2","204320.3","320721","426615.7","534222.4","641433.2","751139.2","860140.8","965123.3","1078624.6","1191303.4","1321049.3","104932.5","207187.8","319529.7","431987.8","549071.1","665959.1","787554.1","911921.7","1035150.6","1161515.9","1284796.4","1426101.5","121013.1","245378.2","379461.6","510488.5","643554.9"
"Тюменская область","62166.6","126844.3","195783.7","263169.7","329776.2","395619","461801.7","530055.2","599393.8","670300.7","741600.3","823248.8","62557.9","126336.8","196195.4","267282.7","339638.6","410182.4","481820.2","554638.7","628641.4","706318","785314.7","876414","71821.5","145344.9","223479.7","300181.6","375836.3","452000.6","528328.3","605713","684395.4","764187.9","844618.1","942830.1","76887.3","153899.8","237032.3","318239.6","398963.9","478929.7","558980.3","639186.7","719522.6","800608.8","882832.7","981867.9","79084.1","160616.4","247329.4","316795.5","390511.5","469000.9","551439.5","634449.3","718126.4","803571","888530.9","990684.5","81823.2","166485.8","257412","348245.1","438169.4","523708.1","608760.7","700117.7","794866.4","895354.8","992343.4","1113530.4","92648.8","185593.1","287471.1","380340.1","473267.6","564002.2","658404.6","754532.9","850709","950906.5","1047697.3","1164028.6","94727.4","191218.1","296031.6","402581.9","509784.3","615626.8","727202.3","841745.5","958372.9","1078479.8","1197609.8","1329068","114632.9","231611.2","352689.7","477603.5","603039.4"
"Ханты-Мансийский авт. округ - Югра","28470.6","58057.3","89145.1","119404.4","149356.4","178452.2","207357.8","236984.7","267356.4","298680.5","330319","366782","28607.8","57664.9","89044.5","120857.2","153026.5","184059","215697.4","248225.3","282334.8","318263.6","354279.1","394612.6","33011.9","66767.3","102255.1","136670","170333.9","204391","237968.7","271969.7","306694.2","342242.2","378034.5","420592","34131.2","69146.2","107431.2","143891.1","179730.1","215413.7","250835.6","286137","321866.6","357883","394257.2","437521.8","35078.1","72059.7","111111.8","142430","175946.4","210452.6","245385.2","280691.1","316115.9","353163.4","389983.8","433936.7","36222.8","74105.9","115006.1","155678.8","195388","232634.2","269223.8","308362.6","349963.6","394074.4","436831.4","489800.1","40622.5","81485.4","126040.6","167063.3","208220.5","247894","288167","329087.5","370639","414752.3","457531.5","509203","40900.1","82721","127887.9","173201.1","218656.1","262876","308623.3","355313.5","403436.4","453027.4","502313.9","557635.2","47197.4","95551.1","145700.3","197441.1","250211.8"
"Ямало-Ненецкий авт. округ","9698.2","19976.2","31092.5","41523.7","51266.9","60661.8","69857.5","79289.9","88998","99175.1","109932.6","122658.4","9539","19246.2","29918.8","40793.4","51845.4","62235.7","72231.8","82311.8","92598.2","103359.1","114419","127666.2","10707.3","22217.7","34786.5","46753.4","58023.7","68640.4","79098.8","89758.6","101056","112483.6","124091.5","138460.3","11117","22832.7","35760.4","48456.6","60531.6","71738.4","82707.8","93694","104863.9","116313.4","128034.3","142232","11408.9","23450.3","36474.5","47185.3","58070.9","69333.7","80538.3","91801.2","103556.1","115676.4","128067.5","143588.3","11792.5","24341.2","37951.6","51534","64320.5","76038.9","87543.5","99701","113290.6","127912","142653.4","161413.3","13788","27919.2","43369.1","57895.6","71884.4","84985","98268.4","111871.3","126437.1","141701.4","156790.4","175388.7","14753.5","29890.8","46677.4","63663.4","80674.9","96868.2","112969","129770.1","147209.4","165734.8","184271.7","205315.9","17978.3","36405.8","55626.2","75437.3","94489.3"
"Тюменская область без авт. округов","23997.8","48810.8","75546.1","102241.6","129152.9","156505","184586.4","213780.6","243039.4","272445.1","301348.7","333808.4","24411.1","49425.7","77232.1","105632.2","134766.7","163887.7","193891","224101.7","253708.4","284695.3","316616.6","354135.1","28102.3","56359.9","86438.1","116758.2","147478.6","178969.1","211260.8","243984.7","276645.2","309462","342492.2","383777.9","31639.2","61920.8","93840.7","125892","158702.1","191777.6","225436.9","259355.7","292792.1","326412.3","360541.3","402114.1","32597.1","65106.4","99743.1","127180.2","156494.2","189214.6","225516","261957","298454.4","334731.2","370479.6","413159.5","33807.8","68038.7","104454.3","141032.3","178460.9","215035","251993.4","292054","331612.3","373368.5","412858.7","462317","38238.4","76188.5","118061.4","155381.2","193162.7","231123.2","271969.2","313574.1","353632.9","394452.8","433375.4","479436.9","39073.9","78606.3","121466.3","165717.4","210453.3","255882.6","305610","356661.9","407727.1","459717.6","511024.2","566116.9","49457.2","99654.2","151363.2","204725","258338.3"
"Челябинская область","38055.4","76686.7","117345.8","157367.1","198138.7","238948","280484.5","323092.2","364189.5","406005.3","447304","493676.5","37758.7","73147.1","112274.4","151038.8","191144.6","231544.2","273428.9","316070.1","357593.1","399868.1","442391.2","492409","39838.9","78148.5","118302","159223.6","201573.5","244788.9","289913.3","335228.7","378735.8","423016.8","467358.1","518609.5","42531","84543","129667.2","173194.4","218279","263347.4","310048.8","357457","402665.9","449089.5","495422.3","550094.6","45063.2","90478.8","142270.2","181645","224316","271086.2","325967.3","380028.5","430969.8","484019.5","536637","598912.1","49700.1","98051","151921.1","206978.1","264360.3","321374.3","380503.1","440204.8","497814.2","558181.2","615683.3","684752.2","57469.8","113528.4","179993.2","240467.2","303096.4","365457.1","431459.5","499495.1","563712.7","627901.9","691618.3","766826.7","67155.2","132041","202640.8","273223.2","346187.7","419993","498142.6","576507","652802.7","729841.5","805742.8","893852.5","75361.5","154277.3","239344","323853.6","410336.5"
"Сибирский федеральный округ","210134.5","420295.8","641780.1","860457.8","1081196.4","1307701.3","1543086.9","1785773.3","2022234.1","2264980.5","2504852","2797007.8","219006.5","435884.9","670949.4","902072.1","1138298.5","1379969.2","1625970.9","1875765.8","2120270.1","2368388.8","2616264.3","2920193.5","199394.3","398380.1","616843.1","832994.6","1053357.3","1280623.2","1511942.6","1746763.2","1976607","2210468.3","2447388.1","2738913.7","219112.9","436699","674745.2","907058.6","1146888.3","1390303.8","1637721.3","1890412.7","2135140.3","2384492.4","2636697.7","2945966.5","229583.6","461568.1","713222.5","921938.4","1142173.9","1377702.8","1626676.9","1880365.7","2128875.7","2381412.1","2632920.3","2944584","242144.5","486303.7","751476","1019708","1294744.5","1571843.5","1856695.1","2152858.6","2448185.5","2750278","3048335.2","3419912.3","291360.6","585385.5","931136.9","1239790.1","1554128.8","1864589.6","2183982.4","2507568.8","2818705.8","3137948.9","3457836.5","3843441.2","313310.2","628080.9","976670.3","1317991.7","1669988.5","2027819.6","2401015.8","2782554.7","3154858","3538933.1","3918756.2","4370211.7","375605.3","757624.8","1173069","1587750.9","2013102.5"
"Республика Алтай","1751.2","3526.7","5347.6","7193","8995.5","10902.6","12980.4","15074","17028.6","18853.4","20631.2","22833.4","1854.9","3580.3","5546.3","7407.5","9409.7","11564.5","13843","16088.5","18111.3","20151.8","22082.3","24371.4","1951.8","3862.7","5861.6","7881.2","9982","12292.7","14792.2","17191.8","19290.2","21413.8","23537.5","25989.4","2119","4243.3","6492.7","8733.9","11122.8","13655","16483.6","19225.6","21625.6","24045.8","26399.2","29033.6","2258.3","4515.1","6787","8743.1","10822.2","13272.6","16281.2","19475.3","22137.8","24591.7","27010.2","29854.1","2374","4789.9","7418.3","10079.9","12997.2","16185.5","19993.6","23860.5","27149","30232.5","33138.5","36390.5","3003.6","5823.2","8934.2","12019.3","15458.2","19278.4","23785.6","28198","31956.1","35483.3","38908","42594.5","3276.2","6504.3","9993.1","13522.5","17348.1","21624.6","26698","31593.6","35763.2","39735.8","43555.3","47814.8","3773","7536","11439.3","15394.9","19880.7"
"Республика Бурятия","12991.5","25758.2","38827.3","52053.4","65523.5","79105.7","93476.7","108017.8","122767.3","137109.8","151692.2","167899.9","13282.5","26239.9","39412.2","52707.9","66258.1","80414.4","95081.7","109804.3","124485.7","139273.8","154156.9","170864.5","13353","26519.3","40099.9","53820.7","67818.6","82368.5","97581.2","113060.4","127950.1","142819.4","158423.3","177121.9","15167.5","29719.7","45091.2","60102.5","75393.7","90893.1","107117.4","123366.1","139273.4","155389.9","171576.8","189113","16786.4","33106.2","49803.6","63632.7","78249.2","94204.5","111191.4","128313.9","144620.7","161565.1","178049","196887.7","16161.9","33011.5","50689.1","68074.7","86333.1","104725.6","123109.8","142685.7","160781.3","179661.2","198471.1","219448.7","18359.7","37031.4","57715.7","76934","96721.9","116573.6","137251.1","158333.1","179188.5","199813.2","220111.3","241760.5","20256.6","40574.3","61810.9","82778.3","104745.1","126623.4","149240.7","172575.8","195991.3","220597.8","243464.5","269578.4","24027","47953.2","72705.6","97711","123388.6"
"Республика Тыва","1710.3","3344.7","4917.2","6496.6","8106.4","9786.8","11493.5","13355.9","15227.3","17121","19086.5","21490.9","1730.9","3458.8","5196.4","6934.4","8686.4","10452.7","12220.8","14025.1","15791.6","17635.9","19655","22139.9","1792.2","3621.8","5506.2","7361.3","9235.9","11157","13074.7","15009.1","16931.3","18952.6","21056.3","23653.4","1931.2","3889.3","6002.1","8077.5","10182.1","12293.8","14400.6","16584.9","18765.5","21041.5","23400.6","26164.5","2078.5","4182.2","6446.1","8143.7","9913.8","11815.6","13829.1","16072.2","18195.6","20417","22650.8","25297.4","2155.5","4344.9","6657","8913.9","11188.5","13510.9","15872.7","18409.4","21145.9","23875.9","26602.2","29661.5","2323.1","4775.9","7475.7","10019.9","12650.1","15398.8","18259.1","21196.9","24246.1","27271.4","30426.4","34058.3","2971.2","6016.7","9240.5","12472.9","15736.7","19120.5","22711.8","26462","30248.7","34278.8","38420.5","43028.4","3674.6","7471.9","11472.1","15579.5","19818.9"
"Республика Хакасия","5870.6","11511.1","17443.6","23528","29668","36083.4","42677.5","49266.2","55513.9","61690.7","67722.5","74645","6147","12327","18830.4","25293.3","31792.6","38371.9","45250.8","52182.6","58862.4","65566.6","71908.3","79163.2","6312.4","12665.7","19605.2","26412.8","33465.8","40420.8","47521.6","54626.2","61648.8","68744.7","75914.4","83893.5","6939.2","13843.1","21237.7","28655.9","36223.8","43837.5","51603.1","59429.9","66986.4","74752.6","82592.9","91091.9","7243.3","14496.4","22102.3","29237","36448.6","43938.6","51967.3","60107","68155","76077","84087.5","93608.5","7747.5","15419.8","23445.7","31574.6","39763.1","48224.4","57055.2","66007.3","74716.4","83683.6","92631.5","103162.8","8449.1","16949.8","26673","35438.2","44304.5","53291.4","62589","71914.7","80808.8","89780.2","98820.4","109363.6","9558.9","18913.9","29059.1","38768.4","48755.1","58919","70054.8","81453","92576","104251.4","115933.1","129291.7","11554.4","23271.3","35559.9","47607.1","59880"
"Алтайский край","21694.2","42735.1","66147.2","89726.5","113934.8","139705.3","166759.7","195362.3","224540.7","254674.6","284339.2","326858.6","21693.6","43571.6","67984.2","92651","118494.4","146381.2","174585.5","204398.6","234493.6","265197.5","295717.7","339235.3","21999.8","44403.9","69661.9","95277.9","121426","150417.2","179753.1","210374.4","241315.4","273632","305982.5","352257.4","23998.2","48617.8","76259.9","103299.6","131545.7","160558.1","190519.5","221839.8","253437.5","286793.3","320341.5","370868.3","24867.8","50727.5","79433.1","105881.7","133733.7","162810.7","193165.4","223112","251621","280863","310664.1","354328.4","27351","55454","85888.9","116687.7","148582.9","180865.4","214030.3","247909.8","281375.1","315493.4","349015.2","397846","33143.2","66462.4","106550.8","144195.6","183193","222146.4","262533","303018.6","341754.4","380886.8","419285.2","469245.2","36210.2","72826.3","112415.6","151314.1","191599.6","233394.3","277383.1","321758","363619.8","406514.7","449509.6","505893.1","41966.7","84999.8","131647.1","177374.1","224763.2"
